Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
6/10/2016 16:00:00,117.01,6/10/2016 16:00:00,66.13,6/10/2016 16:00:00,89.98,6/10/2016 16:00:00,4.41,6/10/2016 16:00:00,75.92
6/13/2016 16:00:00,116.79,6/13/2016 16:00:00,64.84,6/13/2016 16:00:00,90.59,6/13/2016 16:00:00,4.37,6/13/2016 16:00:00,75.45
6/14/2016 16:00:00,117.12,6/14/2016 16:00:00,65.3,6/14/2016 16:00:00,90.43,6/14/2016 16:00:00,4.23,6/14/2016 16:00:00,77.77
6/15/2016 16:00:00,116.41,6/15/2016 16:00:00,65.33,6/15/2016 16:00:00,90.16,6/15/2016 16:00:00,4.33,6/15/2016 16:00:00,78.39
6/16/2016 16:00:00,116.64,6/16/2016 16:00:00,65.95,6/16/2016 16:00:00,91.22,6/16/2016 16:00:00,4.42,6/16/2016 16:00:00,78.27
6/17/2016 16:00:00,115.48,6/17/2016 16:00:00,65.4,6/17/2016 16:00:00,90.72,6/17/2016 16:00:00,4.46,6/17/2016 16:00:00,77
6/20/2016 16:00:00,116.54,6/20/2016 16:00:00,65.88,6/20/2016 16:00:00,91.12,6/20/2016 16:00:00,4.62,6/20/2016 16:00:00,78.15
6/21/2016 16:00:00,116.18,6/21/2016 16:00:00,66.18,6/21/2016 16:00:00,91.53,6/21/2016 16:00:00,4.63,6/21/2016 16:00:00,78.62
6/22/2016 16:00:00,116.46,6/22/2016 16:00:00,66.15,6/22/2016 16:00:00,91.17,6/22/2016 16:00:00,4.69,6/22/2016 16:00:00,78.73
6/23/2016 16:00:00,117.38,6/23/2016 16:00:00,66.31,6/23/2016 16:00:00,91.8,6/23/2016 16:00:00,4.96,6/23/2016 16:00:00,79.14
6/24/2016 16:00:00,115.63,6/24/2016 16:00:00,67.02,6/24/2016 16:00:00,89.39,6/24/2016 16:00:00,4.55,6/24/2016 16:00:00,76.29
6/27/2016 16:00:00,116.55,6/27/2016 16:00:00,67.93,6/27/2016 16:00:00,88.86,6/27/2016 16:00:00,4.38,6/27/2016 16:00:00,74.23
6/28/2016 16:00:00,118.23,6/28/2016 16:00:00,67.91,6/28/2016 16:00:00,90.91,6/28/2016 16:00:00,4.7,6/28/2016 16:00:00,76.28
6/29/2016 16:00:00,119.33,6/29/2016 16:00:00,67.83,6/29/2016 16:00:00,92.46,6/29/2016 16:00:00,4.85,6/29/2016 16:00:00,78.04
6/30/2016 16:00:00,121.3,6/30/2016 16:00:00,68.96,6/30/2016 16:00:00,93.74,6/30/2016 16:00:00,5.06,6/30/2016 16:00:00,79.53
7/1/2016 16:00:00,121.29,7/1/2016 16:00:00,69.02,7/1/2016 16:00:00,93.84,7/1/2016 16:00:00,5.16,7/1/2016 16:00:00,79.65
7/5/2016 16:00:00,122.27,7/5/2016 16:00:00,69.61,7/5/2016 16:00:00,93.02,7/5/2016 16:00:00,4.91,7/5/2016 16:00:00,78.97
7/6/2016 16:00:00,122.64,7/6/2016 16:00:00,69.72,7/6/2016 16:00:00,94.09,7/6/2016 16:00:00,4.91,7/6/2016 16:00:00,78.64
7/7/2016 16:00:00,122.51,7/7/2016 16:00:00,69.3,7/7/2016 16:00:00,92.96,7/7/2016 16:00:00,4.82,7/7/2016 16:00:00,79.35
7/8/2016 16:00:00,122.85,7/8/2016 16:00:00,69.83,7/8/2016 16:00:00,93.54,7/8/2016 16:00:00,4.95,7/8/2016 16:00:00,78.99
7/11/2016 16:00:00,122.93,7/11/2016 16:00:00,69.87,7/11/2016 16:00:00,93.89,7/11/2016 16:00:00,5.12,7/11/2016 16:00:00,81.46
7/12/2016 16:00:00,122.92,7/12/2016 16:00:00,68.87,7/12/2016 16:00:00,94.95,7/12/2016 16:00:00,5.35,7/12/2016 16:00:00,81.74
7/13/2016 16:00:00,123,7/13/2016 16:00:00,69.08,7/13/2016 16:00:00,94.88,7/13/2016 16:00:00,5.46,7/13/2016 16:00:00,80.57
7/14/2016 16:00:00,123.18,7/14/2016 16:00:00,68.92,7/14/2016 16:00:00,94.95,7/14/2016 16:00:00,5.34,7/14/2016 16:00:00,81.74
7/15/2016 16:00:00,123,7/15/2016 16:00:00,69.41,7/15/2016 16:00:00,95.12,7/15/2016 16:00:00,5.36,7/15/2016 16:00:00,81.25
7/18/2016 16:00:00,123.14,7/18/2016 16:00:00,69.17,7/18/2016 16:00:00,94.82,7/18/2016 16:00:00,5.44,7/18/2016 16:00:00,82.65
7/19/2016 16:00:00,125.25,7/19/2016 16:00:00,69.22,7/19/2016 16:00:00,94.47,7/19/2016 16:00:00,5.2,7/19/2016 16:00:00,82.77
7/20/2016 16:00:00,125.14,7/20/2016 16:00:00,69.01,7/20/2016 16:00:00,93.93,7/20/2016 16:00:00,5.17,7/20/2016 16:00:00,84.42
7/21/2016 16:00:00,125.15,7/21/2016 16:00:00,68.73,7/21/2016 16:00:00,93.85,7/21/2016 16:00:00,5.31,7/21/2016 16:00:00,84.18
7/22/2016 16:00:00,125.03,7/22/2016 16:00:00,68.86,7/22/2016 16:00:00,94.01,7/22/2016 16:00:00,5.31,7/22/2016 16:00:00,84.49
7/25/2016 16:00:00,124.89,7/25/2016 16:00:00,68.8,7/25/2016 16:00:00,92.2,7/25/2016 16:00:00,5.33,7/25/2016 16:00:00,83.19
7/26/2016 16:00:00,125.15,7/26/2016 16:00:00,67.93,7/26/2016 16:00:00,91.53,7/26/2016 16:00:00,5.67,7/26/2016 16:00:00,83.59
7/27/2016 16:00:00,124.77,7/27/2016 16:00:00,66.75,7/27/2016 16:00:00,90.91,7/27/2016 16:00:00,5.77,7/27/2016 16:00:00,83.1
7/28/2016 16:00:00,124.46,7/28/2016 16:00:00,67.11,7/28/2016 16:00:00,90.2,7/28/2016 16:00:00,5.8,7/28/2016 16:00:00,83.12
7/29/2016 16:00:00,125.23,7/29/2016 16:00:00,67.7,7/29/2016 16:00:00,88.95,7/29/2016 16:00:00,5.75,7/29/2016 16:00:00,82.48
8/1/2016 16:00:00,125.4,8/1/2016 16:00:00,67.65,8/1/2016 16:00:00,85.86,8/1/2016 16:00:00,5.52,8/1/2016 16:00:00,84.34
8/2/2016 16:00:00,124.85,8/2/2016 16:00:00,67.34,8/2/2016 16:00:00,87.04,8/2/2016 16:00:00,5.54,8/2/2016 16:00:00,83.8
8/3/2016 16:00:00,123.9,8/3/2016 16:00:00,66.37,8/3/2016 16:00:00,87.49,8/3/2016 16:00:00,5.79,8/3/2016 16:00:00,83.67
8/4/2016 16:00:00,123.86,8/4/2016 16:00:00,66.62,8/4/2016 16:00:00,87.48,8/4/2016 16:00:00,5.92,8/4/2016 16:00:00,84.75
8/5/2016 16:00:00,124.24,8/5/2016 16:00:00,66.53,8/5/2016 16:00:00,87.56,8/5/2016 16:00:00,6.02,8/5/2016 16:00:00,84.59
8/8/2016 16:00:00,123.65,8/8/2016 16:00:00,66.49,8/8/2016 16:00:00,88.59,8/8/2016 16:00:00,6.03,8/8/2016 16:00:00,85
8/9/2016 16:00:00,123.43,8/9/2016 16:00:00,66.62,8/9/2016 16:00:00,88.7,8/9/2016 16:00:00,6.07,8/9/2016 16:00:00,85.24
8/10/2016 16:00:00,123.36,8/10/2016 16:00:00,66.84,8/10/2016 16:00:00,86.41,8/10/2016 16:00:00,5.8,8/10/2016 16:00:00,87.33
8/11/2016 16:00:00,123.77,8/11/2016 16:00:00,66.74,8/11/2016 16:00:00,86.72,8/11/2016 16:00:00,5.88,8/11/2016 16:00:00,91.77
8/12/2016 16:00:00,123.22,8/12/2016 16:00:00,66.74,8/12/2016 16:00:00,87.85,8/12/2016 16:00:00,5.64,8/12/2016 16:00:00,98.25
8/15/2016 16:00:00,122.31,8/15/2016 16:00:00,66.26,8/15/2016 16:00:00,87.81,8/15/2016 16:00:00,5.8,8/15/2016 16:00:00,97.17
8/16/2016 16:00:00,120.33,8/16/2016 16:00:00,66.26,8/16/2016 16:00:00,87.92,8/16/2016 16:00:00,5.95,8/16/2016 16:00:00,96.66
8/17/2016 16:00:00,121.31,8/17/2016 16:00:00,66.46,8/17/2016 16:00:00,88.11,8/17/2016 16:00:00,5.97,8/17/2016 16:00:00,97
8/18/2016 16:00:00,120.72,8/18/2016 16:00:00,66.31,8/18/2016 16:00:00,88.91,8/18/2016 16:00:00,5.91,8/18/2016 16:00:00,97
8/19/2016 16:00:00,119.92,8/19/2016 16:00:00,66.33,8/19/2016 16:00:00,87.8,8/19/2016 16:00:00,5.97,8/19/2016 16:00:00,96.86
8/22/2016 16:00:00,119.13,8/22/2016 16:00:00,66.34,8/22/2016 16:00:00,87.99,8/22/2016 16:00:00,5.78,8/22/2016 16:00:00,95.65
8/23/2016 16:00:00,119.44,8/23/2016 16:00:00,66.46,8/23/2016 16:00:00,87.72,8/23/2016 16:00:00,5.87,8/23/2016 16:00:00,95.79
8/24/2016 16:00:00,118.71,8/24/2016 16:00:00,66.16,8/24/2016 16:00:00,88.02,8/24/2016 16:00:00,5.63,8/24/2016 16:00:00,93.88
8/25/2016 16:00:00,118.57,8/25/2016 16:00:00,65.92,8/25/2016 16:00:00,87.46,8/25/2016 16:00:00,5.64,8/25/2016 16:00:00,93.94
8/26/2016 16:00:00,119.04,8/26/2016 16:00:00,65.83,8/26/2016 16:00:00,87.27,8/26/2016 16:00:00,5.45,8/26/2016 16:00:00,95.06
8/29/2016 16:00:00,119.92,8/29/2016 16:00:00,66.1,8/29/2016 16:00:00,87.84,8/29/2016 16:00:00,5.61,8/29/2016 16:00:00,94.88
8/30/2016 16:00:00,119.47,8/30/2016 16:00:00,65.88,8/30/2016 16:00:00,87.52,8/30/2016 16:00:00,5.44,8/30/2016 16:00:00,96
8/31/2016 16:00:00,119.34,8/31/2016 16:00:00,66.09,8/31/2016 16:00:00,87.14,8/31/2016 16:00:00,5.27,8/31/2016 16:00:00,97.19
9/1/2016 16:00:00,119.08,9/1/2016 16:00:00,66.32,9/1/2016 16:00:00,86.84,9/1/2016 16:00:00,5.39,9/1/2016 16:00:00,97.42
9/2/2016 16:00:00,119.32,9/2/2016 16:00:00,66.88,9/2/2016 16:00:00,87.42,9/2/2016 16:00:00,5.6,9/2/2016 16:00:00,99.25
9/6/2016 16:00:00,119.75,9/6/2016 16:00:00,67.2,9/6/2016 16:00:00,88.57,9/6/2016 16:00:00,5.72,9/6/2016 16:00:00,103.78
9/7/2016 16:00:00,119.61,9/7/2016 16:00:00,66.72,9/7/2016 16:00:00,88.24,9/7/2016 16:00:00,5.64,9/7/2016 16:00:00,102.32
9/8/2016 16:00:00,119.47,9/8/2016 16:00:00,66.4,9/8/2016 16:00:00,89.05,9/8/2016 16:00:00,5.54,9/8/2016 16:00:00,102.57
9/9/2016 16:00:00,118.23,9/9/2016 16:00:00,63.56,9/9/2016 16:00:00,86.84,9/9/2016 16:00:00,5.19,9/9/2016 16:00:00,99.62
9/12/2016 16:00:00,119.16,9/12/2016 16:00:00,64.67,9/12/2016 16:00:00,87.29,9/12/2016 16:00:00,5.4,9/12/2016 16:00:00,100.8
9/13/2016 16:00:00,117.61,9/13/2016 16:00:00,63.55,9/13/2016 16:00:00,85.21,9/13/2016 16:00:00,4.95,9/13/2016 16:00:00,100.28
9/14/2016 16:00:00,117.86,9/14/2016 16:00:00,63.12,9/14/2016 16:00:00,84.6,9/14/2016 16:00:00,5.02,9/14/2016 16:00:00,102.4
9/15/2016 16:00:00,118.63,9/15/2016 16:00:00,63.25,9/15/2016 16:00:00,85.08,9/15/2016 16:00:00,5.03,9/15/2016 16:00:00,104.45
9/16/2016 16:00:00,118.25,9/16/2016 16:00:00,62.8,9/16/2016 16:00:00,84.03,9/16/2016 16:00:00,5.03,9/16/2016 16:00:00,104.64
9/19/2016 16:00:00,117.66,9/19/2016 16:00:00,62.72,9/19/2016 16:00:00,83.83,9/19/2016 16:00:00,5.08,9/19/2016 16:00:00,103.03
9/20/2016 16:00:00,117.95,9/20/2016 16:00:00,62.97,9/20/2016 16:00:00,82.54,9/20/2016 16:00:00,5.11,9/20/2016 16:00:00,101.45
9/21/2016 16:00:00,118.91,9/21/2016 16:00:00,63.5,9/21/2016 16:00:00,83.3,9/21/2016 16:00:00,5.47,9/21/2016 16:00:00,106
9/22/2016 16:00:00,119.46,9/22/2016 16:00:00,64.12,9/22/2016 16:00:00,83.54,9/22/2016 16:00:00,5.42,9/22/2016 16:00:00,109.36
9/23/2016 16:00:00,118.81,9/23/2016 16:00:00,63.87,9/23/2016 16:00:00,83.45,9/23/2016 16:00:00,5.42,9/23/2016 16:00:00,107.71
9/26/2016 16:00:00,117.78,9/26/2016 16:00:00,63.03,9/26/2016 16:00:00,83.06,9/26/2016 16:00:00,5.38,9/26/2016 16:00:00,105.89
9/27/2016 16:00:00,119.22,9/27/2016 16:00:00,63.32,9/27/2016 16:00:00,83.24,9/27/2016 16:00:00,5.44,9/27/2016 16:00:00,108.26
9/28/2016 16:00:00,119.39,9/28/2016 16:00:00,63.77,9/28/2016 16:00:00,86.9,9/28/2016 16:00:00,5.65,9/28/2016 16:00:00,108.75
9/29/2016 16:00:00,117.27,9/29/2016 16:00:00,62.82,9/29/2016 16:00:00,86.46,9/29/2016 16:00:00,5.53,9/29/2016 16:00:00,105.55
9/30/2016 16:00:00,118.13,9/30/2016 16:00:00,63.23,9/30/2016 16:00:00,87.28,9/30/2016 16:00:00,5.5,9/30/2016 16:00:00,105.79
10/3/2016 16:00:00,118.81,10/3/2016 16:00:00,62.85,10/3/2016 16:00:00,87.05,10/3/2016 16:00:00,5.66,10/3/2016 16:00:00,105.38
10/4/2016 16:00:00,118.82,10/4/2016 16:00:00,61.78,10/4/2016 16:00:00,86.25,10/4/2016 16:00:00,5.45,10/4/2016 16:00:00,105.45
10/5/2016 16:00:00,119.18,10/5/2016 16:00:00,61.22,10/5/2016 16:00:00,87,10/5/2016 16:00:00,5.53,10/5/2016 16:00:00,106.96
10/6/2016 16:00:00,118.75,10/6/2016 16:00:00,61.78,10/6/2016 16:00:00,87.04,10/6/2016 16:00:00,5.51,10/6/2016 16:00:00,107.08
10/7/2016 16:00:00,119.24,10/7/2016 16:00:00,61.92,10/7/2016 16:00:00,86.74,10/7/2016 16:00:00,5.57,10/7/2016 16:00:00,106
10/10/2016 16:00:00,119.8,10/10/2016 16:00:00,61.75,10/10/2016 16:00:00,88.44,10/10/2016 16:00:00,5.89,10/10/2016 16:00:00,108.41
10/11/2016 16:00:00,117.64,10/11/2016 16:00:00,61.99,10/11/2016 16:00:00,87.74,10/11/2016 16:00:00,5.78,10/11/2016 16:00:00,105.23
10/12/2016 16:00:00,117.97,10/12/2016 16:00:00,62.54,10/12/2016 16:00:00,87.13,10/12/2016 16:00:00,5.82,10/12/2016 16:00:00,103.62
10/13/2016 16:00:00,118.26,10/13/2016 16:00:00,62.69,10/13/2016 16:00:00,86.56,10/13/2016 16:00:00,5.53,10/13/2016 16:00:00,102.15
10/14/2016 16:00:00,117.56,10/14/2016 16:00:00,62.44,10/14/2016 16:00:00,86.54,10/14/2016 16:00:00,5.58,10/14/2016 16:00:00,101.85
10/17/2016 16:00:00,118.49,10/17/2016 16:00:00,62.43,10/17/2016 16:00:00,86.54,10/17/2016 16:00:00,5.68,10/17/2016 16:00:00,102.84
10/18/2016 16:00:00,115.41,10/18/2016 16:00:00,62.66,10/18/2016 16:00:00,86.77,10/18/2016 16:00:00,5.84,10/18/2016 16:00:00,103.34
10/19/2016 16:00:00,114.59,10/19/2016 16:00:00,61.91,10/19/2016 16:00:00,87.17,10/19/2016 16:00:00,5.84,10/19/2016 16:00:00,103.93
10/20/2016 16:00:00,114.87,10/20/2016 16:00:00,61.85,10/20/2016 16:00:00,87.21,10/20/2016 16:00:00,6.03,10/20/2016 16:00:00,103.85
10/21/2016 16:00:00,113.44,10/21/2016 16:00:00,63.7,10/21/2016 16:00:00,86.62,10/21/2016 16:00:00,6.26,10/21/2016 16:00:00,103.94
10/24/2016 16:00:00,113.61,10/24/2016 16:00:00,64.95,10/24/2016 16:00:00,86.91,10/24/2016 16:00:00,6.49,10/24/2016 16:00:00,104.5
10/25/2016 16:00:00,113.96,10/25/2016 16:00:00,64.71,10/25/2016 16:00:00,86.72,10/25/2016 16:00:00,6.79,10/25/2016 16:00:00,104.22
10/26/2016 16:00:00,114.56,10/26/2016 16:00:00,64.52,10/26/2016 16:00:00,87.09,10/26/2016 16:00:00,6.91,10/26/2016 16:00:00,102.78
10/27/2016 16:00:00,115.7,10/27/2016 16:00:00,64.43,10/27/2016 16:00:00,86.92,10/27/2016 16:00:00,6.95,10/27/2016 16:00:00,102.38
10/28/2016 16:00:00,115.33,10/28/2016 16:00:00,65.88,10/28/2016 16:00:00,84.78,10/28/2016 16:00:00,6.9,10/28/2016 16:00:00,101.93
10/31/2016 16:00:00,115.99,10/31/2016 16:00:00,66.12,10/31/2016 16:00:00,83.32,10/31/2016 16:00:00,6.92,10/31/2016 16:00:00,101.69
11/1/2016 16:00:00,115.34,11/1/2016 16:00:00,65.48,11/1/2016 16:00:00,83.65,11/1/2016 16:00:00,6.9,11/1/2016 16:00:00,101.15
11/2/2016 16:00:00,114.86,11/2/2016 16:00:00,65.12,11/2/2016 16:00:00,83.45,11/2/2016 16:00:00,6.72,11/2/2016 16:00:00,98.51
11/3/2016 16:00:00,115.03,11/3/2016 16:00:00,65.07,11/3/2016 16:00:00,83.66,11/3/2016 16:00:00,6.76,11/3/2016 16:00:00,97.75
11/4/2016 16:00:00,115.11,11/4/2016 16:00:00,64.38,11/4/2016 16:00:00,83.57,11/4/2016 16:00:00,6.67,11/4/2016 16:00:00,97.57
11/7/2016 16:00:00,116.66,11/7/2016 16:00:00,65.27,11/7/2016 16:00:00,85.45,11/7/2016 16:00:00,7.17,11/7/2016 16:00:00,99.35
11/8/2016 16:00:00,117.05,11/8/2016 16:00:00,65.84,11/8/2016 16:00:00,85.31,11/8/2016 16:00:00,7.54,11/8/2016 16:00:00,99.85
11/9/2016 16:00:00,120.31,11/9/2016 16:00:00,64.04,11/9/2016 16:00:00,86.25,11/9/2016 16:00:00,7.76,11/9/2016 16:00:00,96.67
11/10/2016 16:00:00,119.54,11/10/2016 16:00:00,61.72,11/10/2016 16:00:00,87.05,11/10/2016 16:00:00,8,11/10/2016 16:00:00,94.34
11/11/2016 16:00:00,118.47,11/11/2016 16:00:00,61.76,11/11/2016 16:00:00,85.67,11/11/2016 16:00:00,7.69,11/11/2016 16:00:00,92.99
11/14/2016 16:00:00,116.6,11/14/2016 16:00:00,61.19,11/14/2016 16:00:00,85.28,11/14/2016 16:00:00,7.69,11/14/2016 16:00:00,89.77
11/15/2016 16:00:00,116.32,11/15/2016 16:00:00,61.81,11/15/2016 16:00:00,86.82,11/15/2016 16:00:00,7.32,11/15/2016 16:00:00,91
11/16/2016 16:00:00,116.36,11/16/2016 16:00:00,62.66,11/16/2016 16:00:00,85.75,11/16/2016 16:00:00,7.31,11/16/2016 16:00:00,92.86
11/17/2016 16:00:00,116.57,11/17/2016 16:00:00,62.81,11/17/2016 16:00:00,85.23,11/17/2016 16:00:00,7.31,11/17/2016 16:00:00,94.07
11/18/2016 16:00:00,115.36,11/18/2016 16:00:00,62.77,11/18/2016 16:00:00,85.28,11/18/2016 16:00:00,7.24,11/18/2016 16:00:00,93.39
11/21/2016 16:00:00,115,11/21/2016 16:00:00,63.69,11/21/2016 16:00:00,86.49,11/21/2016 16:00:00,7.66,11/21/2016 16:00:00,93.41
11/22/2016 16:00:00,112.74,11/22/2016 16:00:00,64.21,11/22/2016 16:00:00,86.68,11/22/2016 16:00:00,8.29,11/22/2016 16:00:00,93.21
11/23/2016 16:00:00,113.07,11/23/2016 16:00:00,64.02,11/23/2016 16:00:00,86.92,11/23/2016 16:00:00,8.39,11/23/2016 16:00:00,93.03
11/25/2016 16:00:00,114.13,11/25/2016 16:00:00,64.48,11/25/2016 16:00:00,87.12,11/25/2016 16:00:00,8.42,11/25/2016 16:00:00,93.01
11/28/2016 16:00:00,113.13,11/28/2016 16:00:00,64.83,11/28/2016 16:00:00,86.47,11/28/2016 16:00:00,9.1,11/28/2016 16:00:00,93.76
11/29/2016 16:00:00,112.48,11/29/2016 16:00:00,65.18,11/29/2016 16:00:00,85.9,11/29/2016 16:00:00,8.55,11/29/2016 16:00:00,94.99
11/30/2016 16:00:00,111.3,11/30/2016 16:00:00,63.93,11/30/2016 16:00:00,87.3,11/30/2016 16:00:00,8.49,11/30/2016 16:00:00,94.02
12/1/2016 16:00:00,111.38,12/1/2016 16:00:00,62.89,12/1/2016 16:00:00,87.24,12/1/2016 16:00:00,8.21,12/1/2016 16:00:00,89.86
12/2/2016 16:00:00,111.96,12/2/2016 16:00:00,63.99,12/2/2016 16:00:00,87.04,12/2/2016 16:00:00,8.44,12/2/2016 16:00:00,90.48
12/5/2016 16:00:00,111.94,12/5/2016 16:00:00,63.53,12/5/2016 16:00:00,87.48,12/5/2016 16:00:00,8.66,12/5/2016 16:00:00,90.99
12/6/2016 16:00:00,112.06,12/6/2016 16:00:00,64.3,12/6/2016 16:00:00,87.56,12/6/2016 16:00:00,8.81,12/6/2016 16:00:00,90.4
12/7/2016 16:00:00,111.1,12/7/2016 16:00:00,65.41,12/7/2016 16:00:00,88.07,12/7/2016 16:00:00,9.16,12/7/2016 16:00:00,91.07
12/8/2016 16:00:00,110.99,12/8/2016 16:00:00,65.36,12/8/2016 16:00:00,88.32,12/8/2016 16:00:00,8.94,12/8/2016 16:00:00,92.31
12/9/2016 16:00:00,112.26,12/9/2016 16:00:00,66.27,12/9/2016 16:00:00,89,12/9/2016 16:00:00,8.78,12/9/2016 16:00:00,93.28
12/12/2016 16:00:00,115.36,12/12/2016 16:00:00,66.49,12/12/2016 16:00:00,90.98,12/12/2016 16:00:00,8.8,12/12/2016 16:00:00,92.47
12/13/2016 16:00:00,115.89,12/13/2016 16:00:00,66.69,12/13/2016 16:00:00,92.58,12/13/2016 16:00:00,8.49,12/13/2016 16:00:00,92.16
12/14/2016 16:00:00,114.99,12/14/2016 16:00:00,65.94,12/14/2016 16:00:00,90.58,12/14/2016 16:00:00,8.28,12/14/2016 16:00:00,91.19
12/15/2016 16:00:00,115.89,12/15/2016 16:00:00,66.26,12/15/2016 16:00:00,90.89,12/15/2016 16:00:00,8.45,12/15/2016 16:00:00,88.85
12/16/2016 16:00:00,115.88,12/16/2016 16:00:00,67.04,12/16/2016 16:00:00,91.18,12/16/2016 16:00:00,8.17,12/16/2016 16:00:00,88.67
12/19/2016 16:00:00,116.02,12/19/2016 16:00:00,67.76,12/19/2016 16:00:00,90.42,12/19/2016 16:00:00,7.72,12/19/2016 16:00:00,88.93
12/20/2016 16:00:00,115.66,12/20/2016 16:00:00,67.34,12/20/2016 16:00:00,90.43,12/20/2016 16:00:00,7.9,12/20/2016 16:00:00,89.84
12/21/2016 16:00:00,115.31,12/21/2016 16:00:00,67.27,12/21/2016 16:00:00,90.28,12/21/2016 16:00:00,7.91,12/21/2016 16:00:00,89.25
12/22/2016 16:00:00,115.44,12/22/2016 16:00:00,67.68,12/22/2016 16:00:00,90.87,12/22/2016 16:00:00,7.79,12/22/2016 16:00:00,86.8
12/23/2016 16:00:00,115.96,12/23/2016 16:00:00,67.72,12/23/2016 16:00:00,90.71,12/23/2016 16:00:00,7.71,12/23/2016 16:00:00,86.79
12/27/2016 16:00:00,115.91,12/27/2016 16:00:00,67.82,12/27/2016 16:00:00,90.75,12/27/2016 16:00:00,7.9,12/27/2016 16:00:00,87.54
12/28/2016 16:00:00,115.1,12/28/2016 16:00:00,67.51,12/28/2016 16:00:00,90.3,12/28/2016 16:00:00,8.02,12/28/2016 16:00:00,87.37
12/29/2016 16:00:00,115.49,12/29/2016 16:00:00,67.85,12/29/2016 16:00:00,90.35,12/29/2016 16:00:00,7.91,12/29/2016 16:00:00,87.33
12/30/2016 16:00:00,115.21,12/30/2016 16:00:00,67.62,12/30/2016 16:00:00,90.26,12/30/2016 16:00:00,7.62,12/30/2016 16:00:00,87.81
1/3/2017 16:00:00,115.84,1/3/2017 16:00:00,67.63,1/3/2017 16:00:00,90.89,1/3/2017 16:00:00,8.05,1/3/2017 16:00:00,88.6
1/4/2017 16:00:00,115.65,1/4/2017 16:00:00,67.85,1/4/2017 16:00:00,89.89,1/4/2017 16:00:00,8.05,1/4/2017 16:00:00,90.51
1/5/2017 16:00:00,116.86,1/5/2017 16:00:00,67.93,1/5/2017 16:00:00,88.55,1/5/2017 16:00:00,8.3,1/5/2017 16:00:00,94.37
1/6/2017 16:00:00,116.3,1/6/2017 16:00:00,68.23,1/6/2017 16:00:00,88.5,1/6/2017 16:00:00,7.99,1/6/2017 16:00:00,93.89
1/9/2017 16:00:00,116.28,1/9/2017 16:00:00,67.95,1/9/2017 16:00:00,87.04,1/9/2017 16:00:00,8.22,1/9/2017 16:00:00,94.72
1/10/2017 16:00:00,116.16,1/10/2017 16:00:00,67.72,1/10/2017 16:00:00,85.93,1/10/2017 16:00:00,8.96,1/10/2017 16:00:00,96.75
1/11/2017 16:00:00,114.73,1/11/2017 16:00:00,67.65,1/11/2017 16:00:00,86.81,1/11/2017 16:00:00,9.31,1/11/2017 16:00:00,96.94
1/12/2017 16:00:00,114.62,1/12/2017 16:00:00,67.51,1/12/2017 16:00:00,86.34,1/12/2017 16:00:00,9.44,1/12/2017 16:00:00,95.9
1/13/2017 16:00:00,114.6,1/13/2017 16:00:00,67.58,1/13/2017 16:00:00,86.35,1/13/2017 16:00:00,9.58,1/13/2017 16:00:00,96.27
1/17/2017 16:00:00,114.87,1/17/2017 16:00:00,68.48,1/17/2017 16:00:00,87.36,1/17/2017 16:00:00,9.51,1/17/2017 16:00:00,96.12
1/18/2017 16:00:00,114.7,1/18/2017 16:00:00,69.16,1/18/2017 16:00:00,86.28,1/18/2017 16:00:00,9.94,1/18/2017 16:00:00,96
1/19/2017 16:00:00,114.2,1/19/2017 16:00:00,69.55,1/19/2017 16:00:00,84.73,1/19/2017 16:00:00,9.8,1/19/2017 16:00:00,96.17
1/20/2017 16:00:00,114.15,1/20/2017 16:00:00,70.01,1/20/2017 16:00:00,85.89,1/20/2017 16:00:00,10.03,1/20/2017 16:00:00,96.06
1/23/2017 16:00:00,113.91,1/23/2017 16:00:00,70.55,1/23/2017 16:00:00,84.97,1/23/2017 16:00:00,10.51,1/23/2017 16:00:00,98.41
1/24/2017 16:00:00,111.76,1/24/2017 16:00:00,70.76,1/24/2017 16:00:00,85.09,1/24/2017 16:00:00,10.76,1/24/2017 16:00:00,101.43
1/25/2017 16:00:00,112.8,1/25/2017 16:00:00,70.96,1/25/2017 16:00:00,85.34,1/25/2017 16:00:00,10.78,1/25/2017 16:00:00,104.06
1/26/2017 16:00:00,111.84,1/26/2017 16:00:00,70.85,1/26/2017 16:00:00,85.6,1/26/2017 16:00:00,10.62,1/26/2017 16:00:00,102.75
1/27/2017 16:00:00,113.38,1/27/2017 16:00:00,71.03,1/27/2017 16:00:00,85.51,1/27/2017 16:00:00,10.67,1/27/2017 16:00:00,102.07
1/30/2017 16:00:00,113.13,1/30/2017 16:00:00,71.3,1/30/2017 16:00:00,84.86,1/30/2017 16:00:00,10.31,1/30/2017 16:00:00,101.02
1/31/2017 16:00:00,113.25,1/31/2017 16:00:00,71.18,1/31/2017 16:00:00,83.89,1/31/2017 16:00:00,10.18,1/31/2017 16:00:00,101.31
2/1/2017 16:00:00,113.23,2/1/2017 16:00:00,71.39,2/1/2017 16:00:00,82.94,2/1/2017 16:00:00,10.48,2/1/2017 16:00:00,101.57
2/2/2017 16:00:00,113.57,2/2/2017 16:00:00,71.45,2/2/2017 16:00:00,83.45,2/2/2017 16:00:00,10.42,2/2/2017 16:00:00,100.84
